Dem_N+S	Dem_C	HOrSEIN HIDRO   COSTO PCOMB
4490	7250	4340	5462	75	100
3430	5430	800	5462	75	100
4190	5600	800	5462	75	100
3710	5470	1340	5462	75	100
3170	5470	1450	5462	75	100
4050	6640	2680	5462	75	100
4050	6120	1140	5462	75	100
3800	5960	1550	5462	75	100
3834	8371	2420	5462	75	100
3869	7040	1870	5462	75	100
4250	6770	300	5462	75	100
5169	6320	600	5462	75	100
3610	7040	1550	5462	75	100
3230	6120	1710	5462	75	100
4591	6450	3910	5462	75	100
3339	6678	600	5462	75	100
2030	3940	320	5462	75	100
4600	7250	4400	5462	75	100
2800	5330	1000	5462	75	100
2730	4910	430	5462	75	100
2930	5760	1200	5462	75	100
3940	5400	480	5462	75	100
3430	5430	1660	5462	75	100
4190	5600	2570	5462	75	100
3140	4650	540	5462	75	100
2920	4940	860	5462	75	100
3710	5900	480	5462	75	100
3170	5470	480	5462	75	100
3610	6400	910	5462	75	100
3520	5960	2600	5462	75	100
4330	6250	2570	5462	75	100
3834	8371	2800	5462	75	100
3869	7040	3800	5462	75	100
4250	6770	1000	5462	75	100
4860	6840	2520	5462	75	100
5169	6320	1400	5462	75	100
3610	7040	2800	5462	75	100
2310	4520	600	5462	75	100
2580	4480	700	5462	75	100
2340	4200	270	5462	75	100
3230	6120	0	5462	75	100
2200	4160	0	5462	75	100
2580	4480	0	5462	75	100
2340	4200	0	5462	75	100
2440	4680	0	5462	75	100
3339	6678	0	5462	75	100
2790	4480	0	5462	75	100
2030	3940	0	5462	75	100
2800	5330	0	5462	75	100
2730	4910	0	5462	75	100
2580	4910	0	5462	75	100
3430	5430	0	5462	75	100
3510	5000	0	5462	75	100
3140	4650	0	5462	75	100
2920	4940	0	5462	75	100
3520	5960	0	5462	75	100
3840	6450	0	5462	75	100
4330	6250	0	5462	75	100
4050	6120	0	5462	75	100
3610	7040	0	5462	75	100
2310	4520	0	5462	75	100
5560	6120	0	5462	75	100
4868	6000	0	5462	75	100
4110	7560	0	5462	75	100
4490	7250	0	5462	75	100
4520	5860	0	5462	75	100
3710	5470	0	5462	75	100
3610	6400	0	5462	75	100
4050	6640	0	5462	75	100
3800	5960	0	5462	75	100
4250	6770	0	5462	75	100
4860	6840	0	5462	75	100
5169	6320	0	5462	75	100
3170	5470	0	5462	75	100
4591	6450	0	5462	75	100
2930	5760	0	5462	75	100
3940	5400	0	5462	75	100
4190	5600	0	5462	75	100
3869	7040	0	5462	75	100
3757	7513	0	5462	75	100
4520	5860	430	5462	75	100
4591	6450	460	5462	75	100
3610	7040	220	5462	75	100
3430	5430	240	5462	75	100
4520	5860	300	5462	75	100
4190	5600	340	5462	75	100
4050	6640	1480	5462	75	100
2800	5330	220	5462	75	100
2730	4910	650	5462	75	100
3140	4650	970	5462	75	100
2890	4940	330	5462	75	100
4860	6840	720	5462	75	100
2440	4680	460	5462	75	100
2790	4480	300	5462	75	100
2580	4910	240	5462	75	100
3520	5960	490	5462	75	100
4330	6250	430	5462	75	100
4868	6000	400	5462	75	100
3230	6120	300	5462	75	100
2200	4160	400	5462	75	100
6085	6120	0	5998	75	100
3087	5031	0	5998	75	100
3834	8371	0	5998	75	100
1754	3515	0	5998	75	100
3087	5031	2200	5998	75	100
6085	6120	4807	5998	75	100
3834	8371	4807	5998	75	100
3087	5031	2100	5998	75	100
6085	6120	3337	5998	75	100
3834	8371	3337	5998	75	100
4868	6000	3337	5998	75	100
4591	6450	2200	5998	75	100
4110	7560	2200	5998	75	100
3757	7513	3337	5998	75	100
4490	7250	2100	5998	75	100
2930	5760	2100	5998	75	100
3940	5400	2100	5998	75	100
4520	5860	3337	5998	75	100
4190	5600	2200	5998	75	100
3710	5470	2100	5998	75	100
3170	5470	2100	5998	75	100
3610	6400	3337	5998	75	100
4050	6640	3337	5998	75	100
3800	5960	2100	5998	75	100
6085	6120	3337	5998	75	100
3834	8371	2200	5998	75	100
3869	7040	3337	5998	75	100
4250	6770	2200	5998	75	100
4860	6840	3337	5998	75	100
5169	6320	3337	5998	75	100
3757	7513	2200	5998	75	100
2930	5760	2200	5998	75	100
3940	5400	2200	5998	75	100
3510	5000	2200	5998	75	100
3520	5960	2100	5998	75	100
4330	6250	2100	5998	75	100
4050	6120	2100	5998	75	100
3869	7040	2100	5998	75	100
3610	7040	2100	5998	75	100
5560	6120	3337	5998	75	100
4110	7560	3337	5998	75	100
3339	6678	2200	5998	75	100
4490	7250	2200	5998	75	100
3430	5430	2100	5998	75	100
4190	5600	2100	5998	75	100
3710	5470	2200	5998	75	100
3840	6450	2100	5998	75	100
4330	6250	3337	5998	75	100
4050	6120	3337	5998	75	100
6085	6120	2100	5998	75	100
4250	6770	3337	5998	75	100
4860	6840	2200	5998	75	100
5169	6320	2200	5998	75	100
5560	6120	2200	5998	75	100
4868	6000	2100	5998	75	100
3610	6400	2200	5998	75	100
3520	5960	2200	5998	75	100
4050	6640	2200	5998	75	100
3840	6450	3337	5998	75	100
4330	6250	2200	5998	75	100
3834	8371	3337	5998	75	100
3869	7040	2200	5998	75	100
3610	7040	2200	5998	75	100
3230	6120	2200	5998	75	100
4591	6450	2100	5998	75	100
3339	6678	3337	5998	75	100
3170	5470	2200	5998	75	100
4520	5860	2100	5998	75	100
3230	6120	2100	5998	75	100
3339	6678	2100	5998	75	100
6085	6120	2200	5998	75	100
4250	6770	2100	5998	75	100
4490	7250	3337	5998	75	100
4050	6120	2200	5998	75	100
3430	5430	2200	5998	75	100
4520	5860	2200	5998	75	100
3610	6400	2100	5998	75	100
5560	6120	2100	5998	75	100
3800	5960	2200	5998	75	100
5169	6320	2100	5998	75	100
3757	7513	2100	5998	75	100
3510	5000	2100	5998	75	100
4860	6840	2100	5998	75	100
3610	7040	3337	5998	75	100
4591	6450	3337	5998	75	100
3834	8371	2100	5998	75	100
3339	6678	1930	5998	75	100
3940	5400	2850	5998	75	100
3840	6450	2200	5998	75	100
3757	7513	3040	5998	75	100
4868	6000	2200	5998	75	100
3940	5400	2440	5998	75	100
4490	7520	2660	5998	75	100
3240	5760	2600	5998	75	100
4868	6000	3700	5998	75	100
3230	6120	1440	5998	75	100
4110	7560	2520	5998	75	100
3757	7970	1660	5998	75	100
4050	6640	2100	5998	75	100
3869	7040	1660	5998	75	100
4250	6770	1870	5998	75	100
3610	7040	3100	5998	75	100
3757	7840	1800	5998	75	100
3339	6678	3100	5998	75	100
3610	6400	2500	5998	75	100
4250	6770	3640	5998	75	100
5560	6120	4200	5998	75	100
4110	8030	1130	5998	75	100
4490	7250	1450	5998	75	100
4050	7000	340	5998	75	100
3840	6450	2710	5998	75	100
3869	7040	3120	5998	75	100
4790	6550	1870	5998	75	100
4860	6840	1500	5998	75	100
5169	6320	2840	5998	75	100
4110	7760	3337	5998	75	100
4490	7250	4200	5998	75	100
3430	5430	2420	5998	75	100
4330	6250	1480	5998	75	100
3230	6120	1110	5998	75	100
4110	7560	1230	5998	75	100
4490	7250	2600	5998	75	100
3430	5430	1290	5998	75	100
4520	5860	750	5998	75	100
4190	5600	1600	5998	75	100
3710	5470	1760	5998	75	100
3170	5470	810	5998	75	100
4970	6250	3910	5998	75	100
3800	5960	2550	5998	75	100
3869	7040	2930	5998	75	100
5110	6000	2420	5998	75	100
4591	6450	2540	5998	75	100
4110	7560	700	5998	75	100
5100	6610	960	5998	75	100
3940	4840	1340	5998	75	100
3710	5470	2520	5998	75	100
3170	5470	1930	5998	75	100
3610	6400	1440	5998	75	100
4050	6120	1870	5998	75	100
3834	8371	1550	5998	75	100
3869	7040	700	5998	75	100
4250	6770	4000	5998	75	100
3610	7040	1870	5998	75	100
4591	6450	1600	5998	75	100
3757	7513	3800	5998	75	100
3339	6678	1770	5998	75	100
4490	7250	4340	5998	75	100
3430	5430	800	5998	75	100
4190	5600	800	5998	75	100
3710	5470	1340	5998	75	100
3170	5470	1450	5998	75	100
4050	6640	2680	5998	75	100
4050	6120	1140	5998	75	100
3800	5960	1550	5998	75	100
3834	8371	2420	5998	75	100
3869	7040	1870	5998	75	100
4250	6770	300	5998	75	100
5169	6320	600	5998	75	100
3610	7040	1550	5998	75	100
3230	6120	1710	5998	75	100
4591	6450	3910	5998	75	100
3339	6678	600	5998	75	100
2030	3940	320	5998	75	100
4600	7250	4400	5998	75	100
2800	5330	1000	5998	75	100
2730	4910	430	5998	75	100
2930	5760	1200	5998	75	100
3940	5400	480	5998	75	100
3430	5430	1660	5998	75	100
4190	5600	2570	5998	75	100
3140	4650	540	5998	75	100
2920	4940	860	5998	75	100
3710	5900	480	5998	75	100
3170	5470	480	5998	75	100
3610	6400	910	5998	75	100
3520	5960	2600	5998	75	100
4330	6250	2570	5998	75	100
3834	8371	2800	5998	75	100
3869	7040	3800	5998	75	100
4250	6770	1000	5998	75	100
4860	6840	2520	5998	75	100
5169	6320	1400	5998	75	100
3610	7040	2800	5998	75	100
2310	4520	600	5998	75	100
2580	4480	700	5998	75	100
2340	4200	270	5998	75	100
3230	6120	0	5998	75	100
2200	4160	0	5998	75	100
2580	4480	0	5998	75	100
2340	4200	0	5998	75	100
2440	4680	0	5998	75	100
3339	6678	0	5998	75	100
2790	4480	0	5998	75	100
2030	3940	0	5998	75	100
2800	5330	0	5998	75	100
2730	4910	0	5998	75	100
2580	4910	0	5998	75	100
3430	5430	0	5998	75	100
3510	5000	0	5998	75	100
3140	4650	0	5998	75	100
2920	4940	0	5998	75	100
3520	5960	0	5998	75	100
3840	6450	0	5998	75	100
4330	6250	0	5998	75	100
4050	6120	0	5998	75	100
3610	7040	0	5998	75	100
2310	4520	0	5998	75	100
5560	6120	0	5998	75	100
4868	6000	0	5998	75	100
4110	7560	0	5998	75	100
4490	7250	0	5998	75	100
4520	5860	0	5998	75	100
3710	5470	0	5998	75	100
3610	6400	0	5998	75	100
4050	6640	0	5998	75	100
3800	5960	0	5998	75	100
4250	6770	0	5998	75	100
4860	6840	0	5998	75	100
5169	6320	0	5998	75	100
3170	5470	0	5998	75	100
4591	6450	0	5998	75	100
2930	5760	0	5998	75	100
3940	5400	0	5998	75	100
4190	5600	0	5998	75	100
3869	7040	0	5998	75	100
3757	7513	0	5998	75	100
4520	5860	430	5998	75	100
4591	6450	460	5998	75	100
3610	7040	220	5998	75	100
3430	5430	240	5998	75	100
4520	5860	300	5998	75	100
4190	5600	340	5998	75	100
4050	6640	1480	5998	75	100
2800	5330	220	5998	75	100
2730	4910	650	5998	75	100
3140	4650	970	5998	75	100
2890	4940	330	5998	75	100
4860	6840	720	5998	75	100
2440	4680	460	5998	75	100
2790	4480	300	5998	75	100
2580	4910	240	5998	75	100
3520	5960	490	5998	75	100
4330	6250	430	5998	75	100
4868	6000	400	5998	75	100
3230	6120	300	5998	75	100
2200	4160	400	5998	75	100
6085	6120	0	6121	75	100
3087	5031	0	6121	75	100
3834	8371	0	6121	75	100
1754	3515	0	6121	75	100
3087	5031	2200	6121	75	100
6085	6120	4807	6121	75	100
3834	8371	4807	6121	75	100
3087	5031	2100	6121	75	100
6085	6120	3337	6121	75	100
3834	8371	3337	6121	75	100
4868	6000	3337	6121	75	100
4591	6450	2200	6121	75	100
4110	7560	2200	6121	75	100
3757	7513	3337	6121	75	100
4490	7250	2100	6121	75	100
2930	5760	2100	6121	75	100
3940	5400	2100	6121	75	100
4520	5860	3337	6121	75	100
4190	5600	2200	6121	75	100
3710	5470	2100	6121	75	100
3170	5470	2100	6121	75	100
3610	6400	3337	6121	75	100
4050	6640	3337	6121	75	100
3800	5960	2100	6121	75	100
6085	6120	3337	6121	75	100
3834	8371	2200	6121	75	100
3869	7040	3337	6121	75	100
4250	6770	2200	6121	75	100
4860	6840	3337	6121	75	100
5169	6320	3337	6121	75	100
3757	7513	2200	6121	75	100
2930	5760	2200	6121	75	100
3940	5400	2200	6121	75	100
3510	5000	2200	6121	75	100
3520	5960	2100	6121	75	100
4330	6250	2100	6121	75	100
4050	6120	2100	6121	75	100
3869	7040	2100	6121	75	100
3610	7040	2100	6121	75	100
5560	6120	3337	6121	75	100
4110	7560	3337	6121	75	100
3339	6678	2200	6121	75	100
4490	7250	2200	6121	75	100
3430	5430	2100	6121	75	100
4190	5600	2100	6121	75	100
3710	5470	2200	6121	75	100
3840	6450	2100	6121	75	100
4330	6250	3337	6121	75	100
4050	6120	3337	6121	75	100
6085	6120	2100	6121	75	100
4250	6770	3337	6121	75	100
4860	6840	2200	6121	75	100
5169	6320	2200	6121	75	100
5560	6120	2200	6121	75	100
4868	6000	2100	6121	75	100
3610	6400	2200	6121	75	100
3520	5960	2200	6121	75	100
4050	6640	2200	6121	75	100
3840	6450	3337	6121	75	100
4330	6250	2200	6121	75	100
3834	8371	3337	6121	75	100
3869	7040	2200	6121	75	100
3610	7040	2200	6121	75	100
3230	6120	2200	6121	75	100
4591	6450	2100	6121	75	100
3339	6678	3337	6121	75	100
3170	5470	2200	6121	75	100
4520	5860	2100	6121	75	100
3230	6120	2100	6121	75	100
3339	6678	2100	6121	75	100
6085	6120	2200	6121	75	100
4250	6770	2100	6121	75	100
4490	7250	3337	6121	75	100
4050	6120	2200	6121	75	100
3430	5430	2200	6121	75	100
4520	5860	2200	6121	75	100
3610	6400	2100	6121	75	100
5560	6120	2100	6121	75	100
3800	5960	2200	6121	75	100
5169	6320	2100	6121	75	100
3757	7513	2100	6121	75	100
3510	5000	2100	6121	75	100
4860	6840	2100	6121	75	100
3610	7040	3337	6121	75	100
4591	6450	3337	6121	75	100
3834	8371	2100	6121	75	100
3339	6678	1930	6121	75	100
3940	5400	2850	6121	75	100
3840	6450	2200	6121	75	100
3757	7513	3040	6121	75	100
4868	6000	2200	6121	75	100
3940	5400	2440	6121	75	100
4490	7520	2660	6121	75	100
3240	5760	2600	6121	75	100
4868	6000	3700	6121	75	100
3230	6120	1440	6121	75	100
4110	7560	2520	6121	75	100
3757	7970	1660	6121	75	100
4050	6640	2100	6121	75	100
3869	7040	1660	6121	75	100
4250	6770	1870	6121	75	100
3610	7040	3100	6121	75	100
3757	7840	1800	6121	75	100
3339	6678	3100	6121	75	100
3610	6400	2500	6121	75	100
4250	6770	3640	6121	75	100
5560	6120	4200	6121	75	100
4110	8030	1130	6121	75	100
4490	7250	1450	6121	75	100
4050	7000	340	6121	75	100
3840	6450	2710	6121	75	100
3869	7040	3120	6121	75	100
4790	6550	1870	6121	75	100
4860	6840	1500	6121	75	100
5169	6320	2840	6121	75	100
4110	7760	3337	6121	75	100
4490	7250	4200	6121	75	100
3430	5430	2420	6121	75	100
4330	6250	1480	6121	75	100
3230	6120	1110	6121	75	100
4110	7560	1230	6121	75	100
4490	7250	2600	6121	75	100
3430	5430	1290	6121	75	100
4520	5860	750	6121	75	100
4190	5600	1600	6121	75	100
3710	5470	1760	6121	75	100
3170	5470	810	6121	75	100
4970	6250	3910	6121	75	100
3800	5960	2550	6121	75	100
3869	7040	2930	6121	75	100
5110	6000	2420	6121	75	100
4591	6450	2540	6121	75	100
4110	7560	700	6121	75	100
5100	6610	960	6121	75	100
3940	4840	1340	6121	75	100
3710	5470	2520	6121	75	100
3170	5470	1930	6121	75	100
3610	6400	1440	6121	75	100
4050	6120	1870	6121	75	100
3834	8371	1550	6121	75	100
3869	7040	700	6121	75	100
4250	6770	4000	6121	75	100
3610	7040	1870	6121	75	100
4591	6450	1600	6121	75	100
3757	7513	3800	6121	75	100
3339	6678	1770	6121	75	100
4490	7250	4340	6121	75	100
3430	5430	800	6121	75	100
4190	5600	800	6121	75	100
3710	5470	1340	6121	75	100
3170	5470	1450	6121	75	100
4050	6640	2680	6121	75	100
4050	6120	1140	6121	75	100
3800	5960	1550	6121	75	100
3834	8371	2420	6121	75	100
3869	7040	1870	6121	75	100
4250	6770	300	6121	75	100
5169	6320	600	6121	75	100
3610	7040	1550	6121	75	100
3230	6120	1710	6121	75	100
4591	6450	3910	6121	75	100
3339	6678	600	6121	75	100
2030	3940	320	6121	75	100
4600	7250	4400	6121	75	100
2800	5330	1000	6121	75	100
2730	4910	430	6121	75	100
2930	5760	1200	6121	75	100
3940	5400	480	6121	75	100
3430	5430	1660	6121	75	100
4190	5600	2570	6121	75	100
3140	4650	540	6121	75	100
2920	4940	860	6121	75	100
3710	5900	480	6121	75	100
3170	5470	480	6121	75	100
3610	6400	910	6121	75	100
3520	5960	2600	6121	75	100
4330	6250	2570	6121	75	100
3834	8371	2800	6121	75	100
3869	7040	3800	6121	75	100
4250	6770	1000	6121	75	100
4860	6840	2520	6121	75	100
5169	6320	1400	6121	75	100
3610	7040	2800	6121	75	100
2310	4520	600	6121	75	100
2580	4480	700	6121	75	100
2340	4200	270	6121	75	100
3230	6120	0	6121	75	100
2200	4160	0	6121	75	100
2580	4480	0	6121	75	100
2340	4200	0	6121	75	100
2440	4680	0	6121	75	100
3339	6678	0	6121	75	100
2790	4480	0	6121	75	100
2030	3940	0	6121	75	100
2800	5330	0	6121	75	100
2730	4910	0	6121	75	100
2580	4910	0	6121	75	100
3430	5430	0	6121	75	100
3510	5000	0	6121	75	100
3140	4650	0	6121	75	100
2920	4940	0	6121	75	100
3520	5960	0	6121	75	100
3840	6450	0	6121	75	100
4330	6250	0	6121	75	100
4050	6120	0	6121	75	100
3610	7040	0	6121	75	100
2310	4520	0	6121	75	100
5560	6120	0	6121	75	100
4868	6000	0	6121	75	100
4110	7560	0	6121	75	100
4490	7250	0	6121	75	100
4520	5860	0	6121	75	100
3710	5470	0	6121	75	100
3610	6400	0	6121	75	100
4050	6640	0	6121	75	100
3800	5960	0	6121	75	100
4250	6770	0	6121	75	100
4860	6840	0	6121	75	100
5169	6320	0	6121	75	100
3170	5470	0	6121	75	100
4591	6450	0	6121	75	100
2930	5760	0	6121	75	100
3940	5400	0	6121	75	100
4190	5600	0	6121	75	100
3869	7040	0	6121	75	100
3757	7513	0	6121	75	100
4520	5860	430	6121	75	100
4591	6450	460	6121	75	100
3610	7040	220	6121	75	100
3430	5430	240	6121	75	100
4520	5860	300	6121	75	100
4190	5600	340	6121	75	100
4050	6640	1480	6121	75	100
2800	5330	220	6121	75	100
2730	4910	650	6121	75	100
3140	4650	970	6121	75	100
2890	4940	330	6121	75	100
4860	6840	720	6121	75	100
2440	4680	460	6121	75	100
2790	4480	300	6121	75	100
2580	4910	240	6121	75	100
3520	5960	490	6121	75	100
4330	6250	430	6121	75	100
4868	6000	400	6121	75	100
3230	6120	300	6121	75	100
2200	4160	400	6121	75	100
6085	6120	0	5462	150	100
3087	5031	0	5462	150	100
3834	8371	0	5462	150	100
1754	3515	0	5462	150	100
3087	5031	2200	5462	150	100
6085	6120	4807	5462	150	100
3834	8371	4807	5462	150	100
3087	5031	2100	5462	150	100
6085	6120	3337	5462	150	100
3834	8371	3337	5462	150	100
4868	6000	3337	5462	150	100
4591	6450	2200	5462	150	100
4110	7560	2200	5462	150	100
3757	7513	3337	5462	150	100
4490	7250	2100	5462	150	100
2930	5760	2100	5462	150	100
3940	5400	2100	5462	150	100
4520	5860	3337	5462	150	100
4190	5600	2200	5462	150	100
3710	5470	2100	5462	150	100
3170	5470	2100	5462	150	100
3610	6400	3337	5462	150	100
4050	6640	3337	5462	150	100
3800	5960	2100	5462	150	100
6085	6120	3337	5462	150	100
3834	8371	2200	5462	150	100
3869	7040	3337	5462	150	100
4250	6770	2200	5462	150	100
4860	6840	3337	5462	150	100
5169	6320	3337	5462	150	100
3757	7513	2200	5462	150	100
2930	5760	2200	5462	150	100
3940	5400	2200	5462	150	100
3510	5000	2200	5462	150	100
3520	5960	2100	5462	150	100
4330	6250	2100	5462	150	100
4050	6120	2100	5462	150	100
3869	7040	2100	5462	150	100
3610	7040	2100	5462	150	100
5560	6120	3337	5462	150	100
4110	7560	3337	5462	150	100
3339	6678	2200	5462	150	100
4490	7250	2200	5462	150	100
3430	5430	2100	5462	150	100
4190	5600	2100	5462	150	100
3710	5470	2200	5462	150	100
3840	6450	2100	5462	150	100
4330	6250	3337	5462	150	100
4050	6120	3337	5462	150	100
6085	6120	2100	5462	150	100
4250	6770	3337	5462	150	100
4860	6840	2200	5462	150	100
5169	6320	2200	5462	150	100
5560	6120	2200	5462	150	100
4868	6000	2100	5462	150	100
3610	6400	2200	5462	150	100
3520	5960	2200	5462	150	100
4050	6640	2200	5462	150	100
3840	6450	3337	5462	150	100
4330	6250	2200	5462	150	100
3834	8371	3337	5462	150	100
3869	7040	2200	5462	150	100
3610	7040	2200	5462	150	100
3230	6120	2200	5462	150	100
4591	6450	2100	5462	150	100
3339	6678	3337	5462	150	100
3170	5470	2200	5462	150	100
4520	5860	2100	5462	150	100
3230	6120	2100	5462	150	100
3339	6678	2100	5462	150	100
6085	6120	2200	5462	150	100
4250	6770	2100	5462	150	100
4490	7250	3337	5462	150	100
4050	6120	2200	5462	150	100
3430	5430	2200	5462	150	100
4520	5860	2200	5462	150	100
3610	6400	2100	5462	150	100
5560	6120	2100	5462	150	100
3800	5960	2200	5462	150	100
5169	6320	2100	5462	150	100
3757	7513	2100	5462	150	100
3510	5000	2100	5462	150	100
4860	6840	2100	5462	150	100
3610	7040	3337	5462	150	100
4591	6450	3337	5462	150	100
3834	8371	2100	5462	150	100
3339	6678	1930	5462	150	100
3940	5400	2850	5462	150	100
3840	6450	2200	5462	150	100
3757	7513	3040	5462	150	100
4868	6000	2200	5462	150	100
3940	5400	2440	5462	150	100
4490	7520	2660	5462	150	100
3240	5760	2600	5462	150	100
4868	6000	3700	5462	150	100
3230	6120	1440	5462	150	100
4110	7560	2520	5462	150	100
3757	7970	1660	5462	150	100
4050	6640	2100	5462	150	100
3869	7040	1660	5462	150	100
4250	6770	1870	5462	150	100
3610	7040	3100	5462	150	100
3757	7840	1800	5462	150	100
3339	6678	3100	5462	150	100
3610	6400	2500	5462	150	100
4250	6770	3640	5462	150	100
5560	6120	4200	5462	150	100
4110	8030	1130	5462	150	100
4490	7250	1450	5462	150	100
4050	7000	340	5462	150	100
3840	6450	2710	5462	150	100
3869	7040	3120	5462	150	100
4790	6550	1870	5462	150	100
4860	6840	1500	5462	150	100
5169	6320	2840	5462	150	100
4110	7760	3337	5462	150	100
4490	7250	4200	5462	150	100
3430	5430	2420	5462	150	100
4330	6250	1480	5462	150	100
3230	6120	1110	5462	150	100
4110	7560	1230	5462	150	100
4490	7250	2600	5462	150	100
3430	5430	1290	5462	150	100
4520	5860	750	5462	150	100
4190	5600	1600	5462	150	100
3710	5470	1760	5462	150	100
3170	5470	810	5462	150	100
4970	6250	3910	5462	150	100
3800	5960	2550	5462	150	100
3869	7040	2930	5462	150	100
5110	6000	2420	5462	150	100
4591	6450	2540	5462	150	100
4110	7560	700	5462	150	100
5100	6610	960	5462	150	100
3940	4840	1340	5462	150	100
3710	5470	2520	5462	150	100
3170	5470	1930	5462	150	100
3610	6400	1440	5462	150	100
